start_date,end_date,asset_pair_symbol,exchange,total_volume_usd_dollars,market_maker_volume_usd_dollars,average_bid_ask_spread_ratio,market_maker_depth_bid_50_bps_usd_dollars,market_maker_depth_ask_50_bps_usd_dollars,market_maker_depth_bid_100_bps_usd_dollars,market_maker_depth_ask_100_bps_usd_dollars,market_maker_depth_bid_200_bps_usd_dollars,market_maker_depth_ask_200_bps_usd_dollars
07/14/2025,07/14/2025,NEAR-USDT,binance,37298582.22,3781629.46,0.000366469,54672.5363,52863.8271,81806.5622,79762.0813,116477.4993,119988.7344
07/15/2025,07/15/2025,NEAR-USDT,binance,35462576.18,2077037.78,0.000385728,35886.3795,34214.321,54241.3549,50918.112,77802.1222,71393.007
07/16/2025,07/16/2025,NEAR-USDT,binance,40415747.21,3185029.91,0.000595162,62238.6783,59748.1535,91025.4343,89613.8062,129852.0142,132261.0069
07/17/2025,07/17/2025,NEAR-USDT,binance,48062080.4,3119948.81,0.000325183,61205.8224,57901.6341,94817.9566,88851.6817,138645.9756,130963.1093
07/18/2025,07/18/2025,NEAR-USDT,binance,52928482.14,6659671.52,0.000314165,31122.5062,31601.3236,51803.2271,51542.2995,76669.1904,73652.0166
07/19/2025,07/19/2025,NEAR-USDT,binance,27261510.06,1411518.98,0.000594639,34843.4097,34342.6608,56283.1192,52799.0886,79873.2994,74206.8262
07/20/2025,07/20/2025,NEAR-USDT,binance,36454054.76,4932046.52,0.000459926,62746.1668,60422.6916,98175.5777,94466.7228,137668.9761,138252.3579
07/14/2025,07/14/2025,NEAR-USDT,bybit,686524.2,128724.97,0.000365881,1405.2469,1176.5465,2298.639,1860.5476,2961.1526,2499.4785
07/15/2025,07/15/2025,NEAR-USDT,bybit,682659.63,89804.08,0.000399263,2442.1059,2066.268,3896.333,3108.9376,5820.4703,4864.8836
07/16/2025,07/16/2025,NEAR-USDT,bybit,8646272.22,1412512.39,0.000403274,26693.9935,20511.5139,41494.7046,31815.7234,50222.9001,40316.2119
07/17/2025,07/17/2025,NEAR-USDT,bybit,9722506.65,1222835.08,0.000444753,19590.137,16810.1882,30639.7343,25607.2246,37205.1153,31695.9733
07/18/2025,07/18/2025,NEAR-USDT,bybit,12722084.73,1858562.97,0.000542726,24950.5932,21557.3263,39224.3392,33189.2352,46480.6614,39955.2332
07/19/2025,07/19/2025,NEAR-USDT,bybit,6619523.85,678942.05,0.000399092,15447.0296,14671.7461,24411.2646,21928.7551,28886.7319,25944.5162
07/20/2025,07/20/2025,NEAR-USDT,bybit,8597783.11,1146394.32,0.0003895,17739.7617,16942.9142,27848.0631,26522.9362,31549.9806,30646.8002
07/14/2025,07/14/2025,NEAR-USDT,okx,8029909.17,1517583.19,0.000399362,27999.8364,23735.7353,41972.8975,36614.8682,59076.3397,55811.0978
07/15/2025,07/15/2025,NEAR-USDT,okx,8700276.97,1198977.1,0.000414559,31878.8225,27539.4575,45976.0783,40474.4487,64276.5957,68778.6333
07/16/2025,07/16/2025,NEAR-USDT,okx,10242031.55,1299535,0.000380509,41912.8504,37234.5026,60270.0365,53460.7795,81284.0242,73581.4349
07/17/2025,07/17/2025,NEAR-USDT,okx,6768125.56,818355.06,0.000454595,42028.6074,36401.6188,60482.3394,53308.7284,84139.86,75187.5867
07/18/2025,07/18/2025,NEAR-USDT,okx,12509364.16,2390117.94,0.000538861,33491.8993,30503.2598,51317.5879,46686.7401,74733.2658,67568.2174
07/19/2025,07/19/2025,NEAR-USDT,okx,6657711.1,967003.4,0.00050237,41662.2272,37707.7461,60043.3523,54197.4358,83890.5301,76671.4476
07/20/2025,07/20/2025,NEAR-USDT,okx,5375481.57,835672.76,0.000466657,33603.2456,29022.494,50944.1368,45633.4568,71511.7864,64868.1595
07/14/2025,07/14/2025,NEAR-USDT,gate,7003991.47,1077789.67,0.000355708,7849.7635,7646.4753,12251.9641,12569.6737,14669.6454,15720.4098
07/15/2025,07/15/2025,NEAR-USDT,gate,7129905.24,917699.57,0.000542445,14543.5513,11518.7618,23794.0988,19560.8268,28399.5055,24466.6797
07/16/2025,07/16/2025,NEAR-USDT,gate,6469381.1,1046866.56,0.000564272,9673.4992,7641.1858,15937.2056,13342.0689,19000.7761,16882.2507
07/17/2025,07/17/2025,NEAR-USDT,gate,8021720.99,1522161.78,0.000549566,13924.6289,11212.7731,22628.4946,19278.0299,27617.3792,24708.3665
07/18/2025,07/18/2025,NEAR-USDT,gate,8892229.5,977241.94,0.000469834,13045.0382,12239.7042,21710.7996,20938.5648,25945.0276,25652.7782
07/19/2025,07/19/2025,NEAR-USDT,gate,3331550.42,609147.5,0.000500611,7234.0229,6788.4448,13238.4493,12436.9122,16434.0865,15086.7576
07/20/2025,07/20/2025,NEAR-USDT,gate,3742890.92,693571.46,0.0004469,11155.1797,8926.6956,18967.9812,16303.351,22086.0945,19554.0313
