start_date,end_date,asset_pair_symbol,exchange,total_volume_usd_dollars,market_maker_volume_usd_dollars,average_bid_ask_spread_ratio,market_maker_depth_bid_50_bps_usd_dollars,market_maker_depth_ask_50_bps_usd_dollars,market_maker_depth_bid_100_bps_usd_dollars,market_maker_depth_ask_100_bps_usd_dollars,market_maker_depth_bid_200_bps_usd_dollars,market_maker_depth_ask_200_bps_usd_dollars
07/28/2025,07/28/2025,NEAR-USDT,binance,40134006.32,4158174.45,0.000506928,54161.3555,51750.7803,81511.1421,76428.5056,119403.3732,107855.4281
07/29/2025,07/29/2025,NEAR-USDT,binance,36088549.1,2905314.97,0.000591257,59450.7137,58185.9944,89599.4086,82302.2611,138763.6949,111377.6772
07/30/2025,07/30/2025,NEAR-USDT,binance,34619007.31,2321294.16,0.000599063,53449.6749,46548.3974,84508.5682,69573.0981,131733.0333,96654.1354
07/31/2025,07/31/2025,NEAR-USDT,binance,23274572.28,3031959.38,0.000373601,42586.2825,39291.9048,64116.206,57750.6404,93186.4794,78930.0896
8/1/2025,8/1/2025,NEAR-USDT,binance,56747161.55,3141233.83,0.000558899,65910.3615,59213.269,100127.0693,84779.3796,147665.1021,111965.4354
8/2/2025,8/2/2025,NEAR-USDT,binance,20867387.34,1522482.74,0.000355572,55739.5571,49024.8193,85451.8624,73292.345,129841.7084,96660.6553
8/3/2025,8/3/2025,NEAR-USDT,binance,11510033.63,912090.28,0.000365436,50323.1465,47360.5285,75404.4313,69505.9562,105836.313,90852.5294
07/28/2025,07/28/2025,NEAR-USDT,bybit,8551137.22,1450526.35,0.000364764,32316.9413,27543.637,48025.6361,40121.39,55568.8006,45619.6129
07/29/2025,07/29/2025,NEAR-USDT,bybit,9126880.5,1222735.9,0.000437535,15567.6815,13979.3452,23210.9303,19763.1181,28038.2403,23639.5251
07/30/2025,07/30/2025,NEAR-USDT,bybit,9255395.26,1296338.55,0.000388814,17565.7751,16016.0083,27912.1035,23405.5568,36918.9082,31218.556
07/31/2025,07/31/2025,NEAR-USDT,bybit,8445511.89,1131004.36,0.000308103,21674.7193,18883.2969,32379.8853,26592.2464,42817.3846,35240.8224
8/1/2025,8/1/2025,NEAR-USDT,bybit,11550204.21,1916317.41,0.0004998,24598.151,21948.6378,38068.911,31526.8594,57909.4068,48233.3856
8/2/2025,8/2/2025,NEAR-USDT,bybit,6106494.37,918319.46,0.000433916,17861.792,16458.0169,25923.8179,22952.9333,38642.4667,34046.6719
8/3/2025,8/3/2025,NEAR-USDT,bybit,4054456.02,431132.6,0.000468832,32366.8603,29688.2884,46291.7374,41107.1475,67337.8905,60315.2815
07/28/2025,07/28/2025,NEAR-USDT,okx,5684508.03,977394.38,0.000362216,39650.9957,35986.4647,57477.8432,50191.5988,79514.8239,68630.6049
07/29/2025,07/29/2025,NEAR-USDT,okx,5393716.58,968068.63,0.000409862,30885.2845,28024.5143,43714.6195,38341.2104,58569.2152,51003.4324
07/30/2025,07/30/2025,NEAR-USDT,okx,5793606.79,653060.72,0.000347702,48435.022,41789.7322,69123.9474,58180.4281,94192.7157,79798.9318
07/31/2025,07/31/2025,NEAR-USDT,okx,4058572.78,805265.68,0.000461855,27007.4919,22300.348,37355.3491,30477.15,49110.9774,41402.7626
8/1/2025,8/1/2025,NEAR-USDT,okx,8028466.41,1456059.71,0.000578222,48826.7669,39905.9291,67917.6156,55281.044,92063.4573,75817.2773
8/2/2025,8/2/2025,NEAR-USDT,okx,4399401.72,744314.04,0.000429511,41650.503,38291.3428,56684.5966,52166.6459,75494.7105,69088.8128
8/3/2025,8/3/2025,NEAR-USDT,okx,3417561.32,644067.28,0.000431466,45628.7611,38730.2411,61453.9706,53154.8517,79485.1141,70280.1074
07/28/2025,07/28/2025,NEAR-USDT,gate,5831265.17,810692.31,0.000519177,13449.7933,10448.7851,19636.4454,15816.567,24171.0709,20708.783
07/29/2025,07/29/2025,NEAR-USDT,gate,3951516.86,447553.62,0.000346649,7689.5779,6023.9035,11662.1379,9398.4636,15410.5663,13035.1993
07/30/2025,07/30/2025,NEAR-USDT,gate,4139851.17,480898.66,0.00047088,8782.2775,5542.2868,14176.3147,9920.3855,19670.7131,15018.7021
07/31/2025,07/31/2025,NEAR-USDT,gate,3296681.51,635357.19,0.000384711,15951.0667,12538.8248,24933.3311,20687.3416,30185.4714,25398.2728
8/1/2025,8/1/2025,NEAR-USDT,gate,3010572.33,407876.36,0.00032029,15131.775,11039.3961,24413.8329,18812.0788,29302.733,23505.3726
8/2/2025,8/2/2025,NEAR-USDT,gate,1629503.14,312514.22,0.00035047,14540.4616,12363.9626,23987.1749,20792.874,28992.5291,25389.0814
8/3/2025,8/3/2025,NEAR-USDT,gate,1094965.1,215729.85,0.000489235,16751.2029,14963.9262,26207.3756,23705.6871,30657.9237,27854.3973
